src_vid,dst_vid
DB00169,BE0003543
DB00169,BE0002887
DB00169,BE0001141
DB00169,BE0000403
DB00170,BE0000713
DB00170,BE0002329
DB00170,BE0000048
DB00170,BE0000364
DB00170,BE0000380
DB00170,BE0000943
DB00170,BE0000220
DB00170,BE0001184
DB00170,BE0000724
DB00170,BE0002433
DB00170,BE0003336
DB00170,BE0001111
DB00170,BE0003549
DB00170,BE0002887
DB00170,BE0002793
DB00170,BE0003536
DB00170,BE0002363
DB00170,BE0003533
DB00170,BE0002638
DB00170,BE0002362
DB00170,BE0003612
DB00170,BE0002204
DB00170,BE0003539
DB00170,BE0002176
DB00170,BE0003543
DB00170,BE0003640
DB00171,BE0001188
DB00171,BE0000785
DB00171,BE0001195
DB00171,BE0002379
DB00171,BE0001209
DB00171,BE0005435
DB00171,BE0005499
DB00171,BE0003160
DB00171,BE0000435
DB00171,BE0000119
DB00171,BE0000350
DB00171,BE0000359
DB00171,BE0000202
DB00171,BE0000677
DB00171,BE0000434
DB00171,BE0000459
DB00171,BE0000639
DB00171,BE0000261
DB00171,BE0000750
DB00171,BE0000469
DB00171,BE0000428
DB00171,BE0000341
DB00171,BE0000310
DB00171,BE0000746
DB00171,BE0000665
DB00171,BE0000264
DB00171,BE0000703
DB00171,BE0000219
DB00171,BE0000437
DB00171,BE0000599
DB00171,BE0000207
DB00171,BE0000671
DB00171,BE0000139
DB00171,BE0000018
DB00171,BE0000675
DB00171,BE0000772
DB00171,BE0000014
DB00171,BE0000269
DB00171,BE0001032
DB00171,BE0001168
DB00171,BE0001069
DB00171,BE0003540
DB00171,BE0000225
DB00172,BE0000188
DB00172,BE0000423
DB00172,BE0000723
DB00172,BE0000728
DB00172,BE0002253
DB00172,BE0002330
DB00172,BE0002331
DB00172,BE0002149
DB00172,BE0000060
DB00172,BE0002332
DB00172,BE0001399
DB00172,BE0002333
DB00172,BE0001014
DB00172,BE0002334
DB00172,BE0002202
DB00172,BE0002335
DB00172,BE0002336
DB00172,BE0002206
DB00172,BE0002208
DB00172,BE0004615
DB00172,BE0002337
DB00172,BE0002330
DB00172,BE0003654
DB00172,BE0000115
DB00173,BE0004796
DB00173,BE0001229
DB00173,BE0000702
DB00173,BE0003786
DB00173,BE0002007
DB00173,BE0002791
DB00173,BE0002755
DB00173,BE0002706
DB00173,BE0004323
DB00173,BE0002792
DB00173,BE0003541
DB00173,BE0009976
DB00174,BE0000219
DB00174,BE0000607
DB00174,BE0002230
DB00174,BE0002338
DB00174,BE0003654
DB00174,BE0000574
DB00175,BE0002366
DB00175,BE0001004
DB00175,BE0001042
DB00175,BE0001032
DB00175,BE0003642
DB00175,BE0001066
DB00175,BE0003645
DB00175,BE0001069
DB00175,BE0000879
DB00175,BE0001067
DB00175,BE0003646
DB00175,BE0000669
DB00175,BE0000703
DB00175,BE0003659
DB00175,BE0000749
DB00176,BE0000090
DB00176,BE0002363
DB00176,BE0002433
DB00176,BE0003543
DB00176,BE0002638
DB00176,BE0004866
DB00176,BE0003536
DB00176,BE0003549
DB00176,BE0001032
DB00176,BE0000703
DB00176,BE0000062
DB00177,BE0002793
DB00177,BE0003659
DB00177,BE0001004
DB00177,BE0001069
DB00177,BE0000221
DB00178,BE0005831
DB00178,BE0002180
DB00178,BE0001018
DB00178,BE0001134
DB00178,BE0000248
DB00179,BE0000685
DB00179,BE0004624
DB00179,BE0000794
DB00180,BE0002638
DB00180,BE0000209
DB00180,BE0002340
DB00181,BE0000919
DB00181,BE0000217
DB00181,BE0000118
DB00182,BE0000647
DB00182,BE0000867
DB00182,BE0001044
DB00182,BE0004909
DB00182,BE0000486
DB00182,BE0004888
DB00182,BE0002196
DB00182,BE0000749
DB00182,BE0003336
DB00182,BE0002363
DB00182,BE0003650
DB00182,BE0000106
DB00182,BE0001158
DB00183,BE0002180
DB00183,BE0000849
DB00184,BE0002341
DB00184,BE0000850
DB00184,BE0000738
DB00184,BE0003585
DB00184,BE0003586
DB00184,BE0003587
DB00184,BE0002343
DB00184,BE0000411
DB00184,BE0003588
DB00184,BE0003584
DB00184,BE0002090
DB00184,BE0000519
DB00184,BE0003543
DB00184,BE0002433
DB00184,BE0003536
DB00184,BE0002887
DB00184,BE0002793
DB00184,BE0002363
DB00184,BE0002638
DB00184,BE0002198
DB00184,BE0002196
DB00184,BE0003336
DB00184,BE0003533
DB00184,BE0003534
DB00184,BE0003549
DB00184,BE0003647
DB00184,BE0003648
DB00184,BE0003650
DB00184,BE0000106
DB00184,BE0000757
DB00184,BE0000045
DB00185,BE0000092
DB00185,BE0002363
DB00185,BE0002638
DB00185,BE0003609
DB00185,BE0004797
DB00186,BE0002638
DB00186,BE0000172
DB00187,BE0002363
DB00187,BE0002348
DB00188,BE0002347
DB00188,BE0002638
DB00188,BE0003536
DB00188,BE0002363
DB00188,BE0002433
DB00188,BE0002793
DB00188,BE0001032
DB00188,BE0003659
DB00188,BE0004797
DB00190,BE0000486
DB00191,BE0000749
DB00191,BE0000647
DB00191,BE0002198
DB00191,BE0002196
DB00191,BE0003476
DB00191,BE0002638
DB00191,BE0000197
DB00192,BE0000770
DB00193,BE0000486
DB00193,BE0000749
DB00193,BE0002081
DB00193,BE0004956
DB00193,BE0004864
DB00193,BE0000632
DB00193,BE0000420
DB00193,BE0003438
DB00193,BE0000045
DB00193,BE0000092
DB00193,BE0000384
DB00193,BE0001023
DB00193,BE0003549
DB00193,BE0003541
DB00193,BE0002363
DB00193,BE0002638
DB00193,BE0000308
DB00194,BE0004499
DB00194,BE0000458
DB00194,BE0002214
DB00194,BE0000172
DB00195,BE0000694
DB00195,BE0002363
DB00195,BE0002433
DB00195,BE0000233
DB00196,BE0002362
DB00196,BE0002638
DB00196,BE0002793
DB00196,BE0003536
DB00196,BE0001032
DB00196,BE0000215
DB00197,BE0002088
DB00197,BE0003722
DB00197,BE0001007
DB00197,BE0000071
DB00197,BE0000814
DB00197,BE0000996
DB00197,BE0000240
DB00197,BE0001204
DB00197,BE0002090
DB00197,BE0003543
DB00197,BE0003549
DB00197,BE0002793
DB00197,BE0002362
DB00197,BE0003612
DB00197,BE0003677
DB00197,BE0003544
DB00197,BE0004694
DB00197,BE0004695
DB00197,BE0003682
DB00197,BE0003538
DB00197,BE0003678
DB00197,BE0003679
DB00197,BE0004696
DB00197,BE0002638
DB00197,BE0003536
DB00197,BE0003541
DB00197,BE0002887
DB00197,BE0000703
DB00197,BE0001004
DB00197,BE0000584
DB00198,BE0000914
DB00198,BE0003200
DB00198,BE0002705
DB00198,BE0001188
DB00198,BE0001018
DB00198,BE0003645
DB00198,BE0004800
DB00199,BE0000090
DB00199,BE0002362
DB00199,BE0002638
DB00199,BE0003612
DB00199,BE0003659
DB00199,BE0000703
DB00199,BE0001032
DB00199,BE0001004
DB00199,BE0001069
DB00199,BE0003642
DB00199,BE0000734
DB00200,BE0000777
DB00200,BE0000320
DB00200,BE0000238
DB00200,BE0000340
DB00200,BE0000936
DB00200,BE0002175
DB00200,BE0000362
DB00200,BE0000013
DB00201,BE0000924
DB00201,BE0000241
DB00201,BE0000354
DB00201,BE0009789
DB00201,BE0000739
DB00201,BE0004922
DB00201,BE0002406
DB00201,BE0002379
DB00201,BE0002407
DB00201,BE0004914
DB00201,BE0002433
DB00201,BE0002638
DB00201,BE0003533
DB00201,BE0002887
DB00201,BE0002793
DB00201,BE0003543
DB00201,BE0001111
DB00201,BE0002363
DB00201,BE0001067
DB00201,BE0009927
DB00202,BE0000045
DB00202,BE0002180
DB00202,BE0000182
DB00203,BE0003556
DB00203,BE0003557
DB00203,BE0000404
DB00203,BE0003441
DB00203,BE0002638
DB00203,BE0002362
DB00203,BE0003612
DB00203,BE0002793
DB00203,BE0003536
DB00203,BE0002363
DB00203,BE0003533
DB00203,BE0001188
DB00203,BE0003639
DB00203,BE0003651
DB00203,BE0001004
DB00203,BE0001032
DB00203,BE0000090
DB00204,BE0000210
DB00204,BE0001131
DB00204,BE0002638
DB00204,BE0003647
DB00204,BE0000330
DB00205,BE0000563
DB00205,BE0001153
DB00205,BE0002887
DB00205,BE0003657
DB00205,BE0004752
DB00205,BE0000118
DB00206,BE0004674
DB00206,BE0003408
DB00206,BE0002362
DB00206,BE0001032
DB00206,BE0003648
DB00206,BE0000703
DB00206,BE0001069
DB00206,BE0003647
DB00206,BE0001004
DB00206,BE0001042
DB00206,BE0004800
DB00207,BE0002638
DB00207,BE0001032
DB00207,BE0001069
DB00207,BE0000110
DB00208,BE0003536
DB00208,BE0002363
DB00208,BE0001075
DB00208,BE0002793
DB00208,BE0002887
DB00208,BE0002433
DB00208,BE0003549
DB00208,BE0003533
DB00208,BE0000045
DB00209,BE0000092
DB00209,BE0002363
DB00209,BE0000206
DB00210,BE0000144
DB00210,BE0000078
DB00210,BE0000707
DB00210,BE0000412
DB00210,BE0001040
DB00210,BE0001164
DB00210,BE0000663
DB00210,BE0000529
DB00210,BE0000501
DB00211,BE0000575
DB00211,BE0000715
DB00211,BE0002363
DB00211,BE0001018
DB00211,BE0000270
DB00212,BE0000349
DB00213,BE0000766
DB00213,BE0003536
DB00213,BE0002638
DB00213,BE0001032
DB00213,BE0001067
DB00213,BE0003645
DB00213,BE0000281
DB00214,BE0000502
DB00214,BE0002887
DB00214,BE0002793
DB00214,BE0000530
DB00214,BE0001004
DB00214,BE0000749
DB00215,BE0000442
DB00215,BE0002638
DB00215,BE0003536
DB00215,BE0002363
DB00215,BE0002433
DB00215,BE0001032
DB00215,BE0000659
DB00216,BE0000797
DB00216,BE0000460
DB00216,BE0000291
DB00216,BE0002363
DB00216,BE0002793
DB00216,BE0003536
DB00216,BE0003336
DB00216,BE0000017
DB00216,BE0002638
DB00216,BE0001032
DB00216,BE0000644
DB00217,BE0004864
DB00218,BE0000429
DB00218,BE0000742
DB00218,BE0000930
DB00218,BE0002433
DB00218,BE0000092
DB00219,BE0000664
DB00220,BE0002638
DB00220,BE0003612
DB00220,BE0002362
DB00220,BE0003549
DB00220,BE0003536
DB00220,BE0003541
DB00220,BE0002793
DB00220,BE0002363
DB00220,BE0000530
DB00220,BE0000925
DB00220,BE0001032
DB00220,BE0003648
DB00220,BE0003642
DB00220,BE0001067
DB00220,BE0001004
DB00220,BE0003659
DB00220,BE0001042
DB00220,BE0000703
DB00220,BE0000172
DB00221,BE0000694
DB00221,BE0000708
DB00222,BE0000644
DB00222,BE0000207
DB00222,BE0002793
DB00222,BE0000703
DB00222,BE0000794
DB00223,BE0004854
DB00224,BE0002363
DB00224,BE0003541
DB00224,BE0002638
DB00224,BE0002362
DB00224,BE0003612
DB00224,BE0001032
DB00224,BE0003648
DB00224,BE0000785
DB00224,BE0003642
DB00224,BE0001004
DB00224,BE0001069
DB00224,BE0001042
DB00224,BE0000703
DB00224,BE0000486
DB00226,BE0000574
DB00227,BE0000516
DB00227,BE0002366
DB00227,BE0002638
DB00227,BE0003562
DB00227,BE0002887
DB00227,BE0003541
DB00227,BE0003677
DB00227,BE0003679
DB00227,BE0003536
DB00227,BE0000530
DB00227,BE0001032
DB00227,BE0003642
DB00227,BE0001004
DB00227,BE0001069
DB00227,BE0000703
DB00227,BE0001042
DB00227,BE0003659
DB00227,BE0004797
DB00228,BE0009847
DB00228,BE0004852
DB00228,BE0003533
DB00228,BE0000530
DB00228,BE0000576
DB00229,BE0001066
DB00229,BE0003645
DB00229,BE0000691
DB00230,BE0001054
DB00230,BE0000222
DB00230,BE0004797
DB00231,BE0003549
DB00231,BE0002793
DB00231,BE0000502
DB00232,BE0000267
DB00232,BE0000322
DB00232,BE0000535
DB00232,BE0000262
DB00233,BE0004655
DB00233,BE0000248
DB00233,BE0003768
DB00233,BE0001075
DB00233,BE0000486
DB00234,BE0002638
DB00234,BE0002363
DB00234,BE0001032
DB00234,BE0000436
DB00235,BE0004796
DB00237,BE0000829
DB00237,BE0000831
DB00237,BE0000830
DB00237,BE0000346
DB00237,BE0000826
DB00237,BE0000832
DB00237,BE0000827
DB00237,BE0000828
DB00237,BE0000530
DB00237,BE0001057
DB00237,BE0004136
DB00238,BE0002363
DB00238,BE0002433
DB00238,BE0003612
DB00238,BE0002638
DB00238,BE0003549
DB00238,BE0002362
DB00238,BE0002793
DB00238,BE0003336
DB00238,BE0000530
DB00238,BE0003648
DB00238,BE0000233
DB00239,BE0004668
DB00239,BE0000956
DB00239,BE0002638
DB00239,BE0003536
DB00239,BE0000794
DB00240,BE0002638
DB00240,BE0000209
DB00240,BE0000381
DB00241,BE0000523
DB00241,BE0000478
DB00241,BE0000471
DB00241,BE0000764
DB00241,BE0004797
DB00241,BE0000849
DB00241,BE0002341
DB00241,BE0000829
DB00241,BE0000826
DB00241,BE0000325
DB00242,BE0002450
DB00242,BE0003613
DB00242,BE0004796
DB00242,BE0003614
DB00242,BE0003615
DB00242,BE0003617
DB00242,BE0003616
DB00242,BE0000250
DB00242,BE0002804
DB00242,BE0001067
DB00242,BE0003672
DB00242,BE0004901
DB00243,BE0009632
DB00243,BE0002363
DB00243,BE0000925
DB00243,BE0000703
DB00243,BE0001032
DB00243,BE0003657
DB00243,BE0004752
DB00243,BE0000262
DB00244,BE0000017
DB00244,BE0000248
DB00244,BE0000215
DB00244,BE0004655
DB00244,BE0001154
DB00244,BE0000005
DB00244,BE0003608
DB00244,BE0001004
DB00244,BE0003659
DB00244,BE0001042
DB00244,BE0000092
DB00245,BE0000647
DB00245,BE0000442
DB00245,BE0000749
DB00245,BE0000486
DB00245,BE0000530
DB00245,BE0000756
DB00246,BE0000451
DB00246,BE0000291
DB00246,BE0000659
DB00246,BE0000533
DB00246,BE0000020
DB00246,BE0000145
DB00246,BE0000581
DB00246,BE0000389
DB00246,BE0000797
DB00246,BE0000476
DB00246,BE0000945
DB00246,BE0000650
DB00246,BE0000442
DB00246,BE0000501
DB00246,BE0000575
DB00246,BE0000289
DB00246,BE0000572
DB00246,BE0000342
DB00246,BE0000092
DB00246,BE0000560
DB00246,BE0000045
DB00246,BE0000405
DB00246,BE0000247
DB00246,BE0009860
DB00246,BE0002638
DB00246,BE0003539
DB00246,BE0000530
DB00246,BE0000925
DB00246,BE0001032
DB00246,BE0000393
DB00247,BE0000533
DB00247,BE0000451
DB00247,BE0000291
DB00247,BE0000650
DB00247,BE0000797
DB00247,BE0000460
DB00247,BE0000476
DB00247,BE0002638
DB00247,BE0000756
DB00248,BE0000393
DB00248,BE0000581
DB00248,BE0000451
DB00248,BE0000572
DB00248,BE0000659
DB00248,BE0000389
DB00248,BE0000289
DB00248,BE0000291
DB00248,BE0000342
DB00248,BE0000145
DB00248,BE0000020
DB00248,BE0000797
DB00248,BE0000533
DB00248,BE0000650
DB00248,BE0000501
DB00248,BE0000575
DB00248,BE0000715
DB00248,BE0000172
DB00248,BE0000694
DB00248,BE0004889
DB00248,BE0001032
DB00248,BE0004796
DB00249,BE0002087
DB00250,BE0002086
DB00250,BE0001075
DB00250,BE0003611
DB00250,BE0002793
DB00250,BE0003533
DB00250,BE0002638
DB00250,BE0003606
DB00250,BE0000017
DB00250,BE0000262
DB00250,BE0002887
DB00250,BE0003536
DB00250,BE0003607
DB00250,BE0002362
DB00250,BE0003612
DB00250,BE0000233
DB00251,BE0000197
DB00252,BE0000141
DB00252,BE0000090
DB00252,BE0008715
DB00252,BE0002084
DB00252,BE0000956
DB00252,BE0003635
DB00252,BE0002082
DB00252,BE0004797
DB00252,BE0003536
DB00252,BE0002887
DB00252,BE0003549
DB00252,BE0002638
DB00252,BE0002362
DB00252,BE0003612
DB00252,BE0000731
DB00252,BE0003541
DB00252,BE0004694
DB00252,BE0003538
DB00252,BE0002433
DB00252,BE0003336
DB00252,BE0002363
DB00252,BE0003533
DB00252,BE0009565
DB00252,BE0003544
DB00252,BE0002089
DB00252,BE0001184
DB00252,BE0003611
DB00252,BE0000530
DB00252,BE0000537
DB00252,BE0003660
DB00252,BE0001032
DB00252,BE0001069
DB00252,BE0000794
DB00253,BE0002638
DB00253,BE0002362
DB00253,BE0000209
DB00253,BE0003642
DB00253,BE0001032
DB00253,BE0003645
DB00253,BE0009998
DB00254,BE0000530
DB00254,BE0001066
DB00254,BE0002369
DB00254,BE0000792
DB00255,BE0000123
DB00255,BE0002088
DB00255,BE0003722
DB00255,BE0005001
DB00255,BE0003740
DB00255,BE0000956
DB00255,BE0000132
DB00255,BE0000685
DB00255,BE0002638
DB00255,BE0002887
DB00255,BE0002793
DB00255,BE0003533
DB00255,BE0002089
DB00255,BE0002090
DB00255,BE0000337
DB00255,BE0001067
DB00255,BE0001032
DB00255,BE0001004
DB00255,BE0001042
DB00255,BE0000703
DB00255,BE0000019
DB00256,BE0000233
DB00257,BE0000415
DB00257,BE0004803
DB00257,BE0000635
DB00257,BE0002887
DB00257,BE0002638
DB00257,BE0003549
DB00257,BE0002363
DB00257,BE0003336
DB00257,BE0002793
DB00257,BE0003533
DB00257,BE0003612
DB00257,BE0001032
DB00257,BE0000703
DB00257,BE0001004
DB00257,BE0003659
DB00257,BE0004815
DB00259,BE0000733
DB00260,BE0000806
DB00260,BE0002151
DB00260,BE0004704
DB00260,BE0000436
DB00261,BE0002433
DB00261,BE0004810
DB00262,BE0004796
DB00263,BE0002793
DB00263,BE0000172
DB00264,BE0000694
DB00264,BE0004872
DB00264,BE0002363
DB00264,BE0000530
DB00264,BE0003647
DB00264,BE0000713
DB00266,BE0001184
DB00266,BE0001185
DB00266,BE0002793
DB00266,BE0009371
DB00266,BE0009372
DB00266,BE0000530
DB00266,BE0002393
DB00267,BE0000576
DB00267,BE0000581
DB00268,BE0000756
DB00268,BE0000389
DB00268,BE0004888
DB00268,BE0000123
DB00269,BE0002090
DB00269,BE0000430
DB00270,BE0000691
DB00270,BE0002354
DB00270,BE0000864
DB00270,BE0002396
DB00270,BE0002359
DB00270,BE0002355
DB00270,BE0002638
DB00270,BE0000703
DB00270,BE0000112
DB00272,BE0000795
DB00273,BE0009738
DB00273,BE0000535
DB00273,BE0009739
DB00273,BE0003625
DB00273,BE0008718
DB00273,BE0002638
DB00273,BE0003536
DB00273,BE0000530
DB00273,BE0001032
DB00273,BE0004907
DB00274,BE0000588
DB00274,BE0000488
DB00274,BE0002393
DB00274,BE0002063
DB00274,BE0003685
DB00274,BE0000530
DB00274,BE0001018
DB00274,BE0001134
DB00274,BE0000062
DB00275,BE0001069
DB00275,BE0003659
DB00275,BE0001004
DB00275,BE0000703
DB00275,BE0004796
DB00276,BE0000090
DB00276,BE0000925
DB00276,BE0000530
DB00276,BE0001032
DB00276,BE0000013
DB00277,BE0000924
DB00277,BE0000241
DB00277,BE0000487
DB00277,BE0000182
DB00277,BE0001133
DB00277,BE0000436
DB00277,BE0002366
DB00277,BE0009002
DB00277,BE0009003
DB00277,BE0009004
DB00277,BE0001717
DB00277,BE0009005
DB00277,BE0009006
DB00277,BE0003543
DB00277,BE0001111
DB00277,BE0002363
DB00277,BE0002433
DB00277,BE0002214
DB00277,BE0003533
DB00277,BE0002638
DB00277,BE0003646
DB00277,BE0000048
DB00278,BE0002638
DB00278,BE0002362
DB00278,BE0000530
DB00278,BE0004879
DB00279,BE0000315
DB00279,BE0009045
DB00279,BE0003541
DB00279,BE0000337
DB00279,BE0000537
DB00279,BE0000530
DB00279,BE0003642
DB00279,BE0001004
DB00279,BE0003659
DB00279,BE0003653
DB00279,BE0003644
DB00279,BE0003660
DB00279,BE0003656
DB00279,BE0003645
DB00279,BE0003654
DB00279,BE0001032
DB00279,BE0000222
DB00279,BE0000197
DB00280,BE0000092
DB00280,BE0000560
DB00280,BE0000045
DB00280,BE0003603
DB00280,BE0003604
DB00280,BE0000090
DB00280,BE0003663
DB00280,BE0002433
DB00280,BE0002638
DB00280,BE0000925
DB00280,BE0003648
DB00280,BE0003647
DB00280,BE0000177
DB00281,BE0001143
DB00281,BE0000197
DB00281,BE0000767
DB00281,BE0002083
DB00281,BE0000925
DB00281,BE0003663
DB00281,BE0002638
DB00281,BE0002363
DB00281,BE0002362
DB00281,BE0003612
DB00281,BE0002433
DB00281,BE0002793
DB00281,BE0002887
DB00281,BE0003336
DB00281,BE0003549
DB00281,BE0000106
DB00281,BE0001032
DB00281,BE0000776
DB00282,BE0004801
DB00282,BE0001162
DB00282,BE0009991
DB00282,BE0000442
DB00283,BE0002363
DB00283,BE0000837
DB00284,BE0001176
DB00284,BE0002639
DB00284,BE0000876
DB00284,BE0000749
DB00285,BE0000486
DB00285,BE0000647
DB00285,BE0002363
DB00285,BE0002638
DB00285,BE0002793
DB00285,BE0003536
DB00285,BE0001032
DB00285,BE0001067
DB00285,BE0000792
DB00286,BE0000123
DB00286,BE0002638
DB00286,BE0002433
DB00286,BE0002089
DB00286,BE0000537
DB00286,BE0000685
DB00286,BE0000530
DB00286,BE0001061
DB00286,BE0001188
DB00286,BE0000785
DB00286,BE0003642
DB00286,BE0003644
DB00286,BE0003652
DB00286,BE0003645
DB00286,BE0003660
DB00286,BE0001004
DB00286,BE0001042
DB00286,BE0001032
DB00286,BE0001066
DB00286,BE0003667
DB00286,BE0003668
DB00286,BE0001069
DB00286,BE0003656
DB00286,BE0003658
DB00286,BE0003659
DB00286,BE0000879
DB00286,BE0003661
DB00286,BE0001067
DB00286,BE0000610
DB00287,BE0000794
DB00288,BE0000422
DB00288,BE0002638
DB00288,BE0002362
DB00288,BE0000486
DB00289,BE0000749
DB00289,BE0004956
DB00289,BE0000632
DB00289,BE0003536
DB00289,BE0002363
DB00289,BE0000530
DB00289,BE0004879
DB00289,BE0004796
DB00290,BE0000167
DB00290,BE0004697
DB00290,BE0004796
DB00291,BE0010006
DB00291,BE0000795
DB00292,BE0000572
DB00292,BE0004797
DB00292,BE0003542
DB00292,BE0001057
DB00292,BE0000324
DB00293,BE0000700
DB00293,BE0000557
DB00294,BE0002638
DB00294,BE0000530
DB00294,BE0000685
DB00294,BE0000770
DB00295,BE0000632
DB00295,BE0000420
DB00295,BE0004024
DB00295,BE0002887
DB00295,BE0002638
DB00295,BE0003679
DB00295,BE0003541
DB00295,BE0003682
DB00295,BE0004696
DB00295,BE0003681
DB00295,BE0003677
DB00295,BE0000530
DB00295,BE0001032
DB00295,BE0000177
DB00296,BE0002433
DB00296,BE0002638
DB00296,BE0003549
DB00296,BE0000925
DB00296,BE0000177
DB00297,BE0000064
DB00297,BE0003536
DB00297,BE0002363
DB00297,BE0002638
DB00297,BE0000501
DB00298,BE0000715
DB00298,BE0000575
DB00298,BE0000308
DB00299,BE0000514
DB00299,BE0004136
DB00300,BE0000312
DB00300,BE0004477
DB00300,BE0004780
DB00300,BE0009626
DB00300,BE0003645
DB00300,BE0003651
DB00300,BE0001188
DB00300,BE0001069
DB00300,BE0001032
DB00300,BE0000576
DB00301,BE0002638
DB00301,BE0000703
DB00301,BE0000211
DB00302,BE0000103
DB00303,BE0003579
DB00303,BE0000001
DB00303,BE0002393
DB00303,BE0000744
DB00303,BE0000588
DB00303,BE0000488
DB00303,BE0003685
DB00303,BE0000530
DB00303,BE0000557
DB00304,BE0000123
DB00304,BE0002638
DB00304,BE0002793
DB00304,BE0003541
DB00304,BE0000530
DB00304,BE0000685
DB00304,BE0004796
DB00305,BE0000381
DB00306,BE0000523
DB00306,BE0000478
DB00306,BE0000471
DB00306,BE0000764
DB00306,BE0004797
DB00306,BE0000849
DB00306,BE0002341
DB00306,BE0000829
DB00306,BE0000826
DB00306,BE0000412
DB00307,BE0000078
DB00307,BE0000707
DB00307,BE0002887
DB00307,BE0002638
DB00307,BE0000430
DB00308,BE0000303
DB00308,BE0000090
DB00308,BE0000691
DB00308,BE0000679
DB00308,BE0000154
DB00308,BE0000680
DB00308,BE0000462
DB00308,BE0000699
DB00308,BE0000708
DB00308,BE0000026
DB00309,BE0002638
DB00309,BE0000267
DB00310,BE0000502
DB00310,BE0000530
DB00310,BE0000322
DB00311,BE0000535
DB00311,BE0003629
DB00311,BE0000267
DB00311,BE0003625
DB00311,BE0001066
DB00311,BE0000795
DB00312,BE0000381
DB00312,BE0000523
DB00312,BE0000478
DB00312,BE0000471
DB00312,BE0000764
DB00312,BE0004797
DB00312,BE0002341
DB00312,BE0000829
DB00312,BE0000826
DB00312,BE0004956
DB00312,BE0003536
DB00312,BE0003336
DB00312,BE0002638
DB00312,BE0000881
DB00313,BE0000573
DB00313,BE0000162
DB00313,BE0000152
DB00313,BE0004901
DB00313,BE0000071
DB00313,BE0001007
DB00313,BE0000215
DB00313,BE0008667
DB00313,BE0001121
DB00313,BE0000404
DB00313,BE0003441
DB00313,BE0003336
DB00313,BE0003549
DB00313,BE0002793
DB00313,BE0002362
DB00313,BE0000017
DB00313,BE0002433
DB00313,BE0003536
DB00313,BE0002638
DB00313,BE0003544
DB00313,BE0003682
DB00313,BE0003678
DB00313,BE0004694
DB00313,BE0003677
DB00313,BE0003679
DB00313,BE0004696
DB00313,BE0003538
DB00313,BE0003541
DB00313,BE0000530
DB00313,BE0001066
DB00313,BE0003645
DB00313,BE0000106
DB00313,BE0000669
DB00313,BE0003646
DB00313,BE0001042
DB00313,BE0009727
DB00314,BE0000797
DB00315,BE0000659
DB00315,BE0000460
DB00315,BE0000476
DB00315,BE0000650
DB00315,BE0000291
DB00315,BE0000451
DB00315,BE0000393
DB00315,BE0002433
DB00315,BE0002198
DB00315,BE0001032
DB00315,BE0000262
DB00316,BE0000017
DB00316,BE0002480
DB00316,BE0001023
DB00316,BE0003533
DB00316,BE0002433
DB00316,BE0002638
DB00316,BE0002363
DB00316,BE0003336
DB00316,BE0004694
DB00316,BE0003541
DB00316,BE0003538
DB00316,BE0004696
DB00316,BE0000927
DB00316,BE0004767
DB00316,BE0003607
DB00316,BE0002194
DB00316,BE0000814
DB00316,BE0000807
DB00316,BE0000530
DB00316,BE0001032
DB00316,BE0000767
DB00317,BE0002362
DB00317,BE0003543
DB00317,BE0002793
DB00317,BE0003536
DB00317,BE0002638
DB00317,BE0002363
DB00317,BE0000530
DB00317,BE0000925
DB00317,BE0001032
DB00317,BE0001067
DB00317,BE0000770
DB00318,BE0000632
DB00318,BE0000420
DB00318,BE0002363
DB00318,BE0002638
DB00318,BE0003679
DB00318,BE0003681
DB00318,BE0003648
DB00318,BE0004643
DB00319,BE0003624
DB00319,BE0004644
DB00319,BE0004335
DB00319,BE0001066
DB00319,BE0003645
DB00319,BE0000797
DB00320,BE0000659
DB00320,BE0000460
DB00320,BE0000289
DB00320,BE0000291
DB00320,BE0000476
DB00320,BE0000451
DB00320,BE0000393
DB00320,BE0000533
DB00320,BE0004863
DB00320,BE0000581
DB00320,BE0000389
DB00320,BE0000084
DB00320,BE0001012
DB00320,BE0002638
DB00320,BE0001032
DB00320,BE0000486
DB00321,BE0000749
DB00321,BE0000451
DB00321,BE0000291
DB00321,BE0000420
DB00321,BE0000632
DB00321,BE0001039
DB00321,BE0003605
DB00321,BE0000501
DB00321,BE0000715
DB00321,BE0000289
DB00321,BE0000442
DB00321,BE0000897
DB00321,BE0000781
DB00321,BE0000112
DB00321,BE0000146
DB00321,BE0000156
